seed,outcome,gamma,marginal_odds_ratio,at_own_or,n,true_auc,observed_auc,gap_observed_minus_true,sharp_lo,sharp_hi,width,covers,naive_lo,naive_hi,naive_covers
1,exposure_adjusted,1.885,2.1350536969790617,False,4957,0.7067340416999977,0.6963440242607557,-0.01039001743924195,0.6648616482478077,0.7540836353794524,0.08922198713164475,True,0.7065888200157632,0.7162056425144461,True
1,exposure_adjusted,2.135,2.1350536969790617,True,4957,0.7067340416999977,0.6963440242607557,-0.01039001743924195,0.6543062218976988,0.7603888423964352,0.1060826204987364,True,0.7043404818205159,0.7157346743021198,True
1,exposure_adjusted,2.5,2.1350536969790617,False,4957,0.7067340416999977,0.6963440242607557,-0.01039001743924195,0.6407787897803894,0.7677130497403543,0.12693425995996488,True,0.7012530725622993,0.714814785841092,True
1,exposure_adjusted,4.0,2.1350536969790617,False,4957,0.7067340416999977,0.6963440242607557,-0.01039001743924195,0.6007823605244086,0.7854141612239008,0.18463180069949225,True,0.6909788203661427,0.7102929521765616,True
1,exposure_adjusted,8.0,2.1350536969790617,False,4957,0.7067340416999977,0.6963440242607557,-0.01039001743924195,0.5481049030147348,0.8022811594674232,0.2541762564526884,True,0.6753152782599777,0.7008094175810529,False
2,exposure_adjusted,1.0,2.1350536969790617,False,4957,0.7038940317387304,0.6982448232962213,-0.005649208442509157,0.7005414444316884,0.7005414444316886,2.220446049250313e-16,False,0.7005414444316886,0.7005414444316886,False
2,exposure_adjusted,1.25,2.1350536969790617,False,4957,0.7038940317387304,0.6982448232962213,-0.005649208442509157,0.6837180431425365,0.7161402339206724,0.032422190778135906,True,0.6983228110941725,0.7020204118281949,False
2,exposure_adjusted,1.5,2.1350536969790617,False,4957,0.7038940317387304,0.6982448232962213,-0.005649208442509157,0.6692291616430339,0.727859977697362,0.05863081605432807,True,0.6959939439866262,0.7026674401744836,False
2,exposure_adjusted,1.885,2.1350536969790617,False,4957,0.7038940317387304,0.6982448232962213,-0.005649208442509157,0.6503983194197244,0.7411599833680689,0.0907616639483445,True,0.6924897558663261,0.7027770675932745,False
2,exposure_adjusted,2.135,2.1350536969790617,True,4957,0.7038940317387304,0.6982448232962213,-0.005649208442509157,0.6399374791103427,0.7477484564809486,0.10781097737060585,True,0.6903411125643175,0.7025219052586255,False
2,exposure_adjusted,2.5,2.1350536969790617,False,4957,0.7038940317387304,0.6982448232962213,-0.005649208442509157,0.6266070981541948,0.7554324630618968,0.12882536490770202,True,0.6874177588239568,0.7018995972951387,False
2,exposure_adjusted,4.0,2.1350536969790617,False,4957,0.7038940317387304,0.6982448232962213,-0.005649208442509157,0.5876428952620745,0.7741409030990293,0.1864980078369548,True,0.6778448317781773,0.6983469886721971,False
2,exposure_adjusted,8.0,2.1350536969790617,False,4957,0.7038940317387304,0.6982448232962213,-0.005649208442509157,0.5371720730352577,0.7921477017370703,0.25497562870181256,True,0.663588799875174,0.6901658331267698,False
3,exposure_adjusted,1.0,2.1350536969790617,False,4957,0.6961188653481374,0.6836834805835217,-0.012435384764615698,0.7125716486671242,0.7125716486671242,0.0,False,0.7125716486671242,0.7125716486671242,False
3,exposure_adjusted,1.25,2.1350536969790617,False,4957,0.6961188653481374,0.6836834805835217,-0.012435384764615698,0.6957010702602993,0.7280415834499439,0.03234051318964459,True,0.7106340782696274,0.7136013971798703,False
3,exposure_adjusted,1.5,2.1350536969790617,False,4957,0.6961188653481374,0.6836834805835217,-0.012435384764615698,0.6810250720651074,0.7395485548267818,0.058523482761674406,True,0.7084176246870806,0.7137573567561848,False
3,exposure_adjusted,1.885,2.1350536969790617,False,4957,0.6961188653481374,0.6836834805835217,-0.012435384764615698,0.6617638324524944,0.7524811897626499,0.09071735731015551,True,0.7049242733839819,0.7131076402992675,False
3,exposure_adjusted,2.135,2.1350536969790617,True,4957,0.6961188653481374,0.6836834805835217,-0.012435384764615698,0.6509804680114686,0.7588373091425392,0.10785684113107064,True,0.7027302728973865,0.7123806741441401,False
