dataset,method,risk,auroc,accuracy,obs_auroc,worstcase_risk,minimax_regret,auroc_lo,auroc_hi,abstention_rate,risk_sd,auroc_sd,accuracy_sd,obs_auroc_sd,worstcase_risk_sd,minimax_regret_sd,auroc_lo_sd,auroc_hi_sd,abstention_rate_sd
mimic_sim,DCL-reg(G=5),0.24216179507884233,0.8368806213003419,0.9092380952380953,0.8281622242843489,0.2881379104684569,0.015560030250257794,0.7054072220237837,0.8547567703383357,0.0,0.005103295167659648,0.014434838391973738,0.0016530052340675843,0.02795808324950427,0.017835063959562598,0.0008368654693591869,0.018590890525774246,0.012520823105033505,0.0
mimic_sim,ERM-observed,0.3021996669972537,0.816058859017535,0.9087142857142858,0.8096242677378598,0.38992192044772594,0.11171098282491185,0.68952698582751,0.8454409495449363,,0.022162765906700226,0.01535612026644077,0.0012997470537101066,0.02790417664728015,0.014251140757291045,0.0026786432354482617,0.01836022381533247,0.01304467653717739,
mimic_sim,Heckman(rho=+0.31),0.2436270407754353,0.8530831139293172,0.9097619047619048,0.8404209601000558,0.3316820781650659,0.049209493885876546,0.6855377068717858,0.8415658934542721,,0.018639014131859,0.020310399306865342,0.0003367175148507671,0.03072410447518793,0.025433751544591588,0.0029786005370202886,0.004522789719227966,0.00250161270316017,
mimic_sim,Heckman(rho=+0.33),0.2441009129570793,0.8645805162211574,0.9080952380952381,0.8730500571983222,0.32656266676185614,0.05442328012451302,0.6856456155275328,0.8415250683104006,,,,,,,,,,
mimic_sim,Heckman(rho=+0.62),0.27046168323116815,0.8625730316315304,0.9054761904761904,0.8614401019541206,0.339531880733596,0.06723728178227882,0.6841227063233153,0.8432834934167157,,,,,,,,,,
mimic_sim,Heckman(rho=-0.19),0.21994846249162736,0.8663325236001352,0.9204761904761904,0.8791393272584784,0.3327597286452296,0.05404047427236958,0.645432666502982,0.8136551654116666,,,,,,,,,,
mimic_sim,IPW,0.31199150098281636,0.8097680345218816,0.9082857142857141,0.7972175255858884,0.40013393070152914,0.12158082411189661,0.6836149660383497,0.8425406368036723,,0.023561785415941304,0.015772302693241407,0.000741543404876044,0.02886643121067355,0.013407746340643747,0.004344401997171823,0.01914320699275947,0.013776622016349504,
mimic_sim,Imputation,0.26117306134437895,0.8106723566099416,0.9095238095238095,0.791020980994182,0.322952157068794,0.04488004332738668,0.675149181426692,0.8409139317931216,,0.013310346695861347,0.01718088305625691,0.001190476190476193,0.04636166132666368,0.019467832808648115,0.002100835128311483,0.017010531110047765,0.012361539120899788,
mimic_sim,Manski(G=inf),0.5611312538402187,0.7590829515672797,0.908047619047619,0.7897048774228621,0.566792397624108,0.39191330013683706,0.6320241248410896,0.7531172700405125,,0.0072234688172165456,0.00791024289137284,0.0020160917266682492,0.01588945708959468,0.00803672793710964,0.006692646943891452,0.01164818549419941,0.004822803389990818,
mimic_sim,ORACLE(uncensored),0.2496436975476362,0.8347558661986652,0.9074761904761905,0.8282940676579058,0.34067002251317285,0.07243564424003932,0.6730009997205464,0.8341585897013859,,0.007655673422075304,0.0068527575219557305,0.005185340403680442,0.022208885350383935,0.022023362243778582,0.004549835572964272,0.01903195403531782,0.012659355675458573,
sl_bench,AIPW,0.5427661761789062,0.6632056670073811,0.7416071428571429,0.6622924678300178,0.7418677193396946,0.09108838100006066,0.4696752960983715,0.7136604454465432,,0.007201843782438573,0.02048143473918396,0.004328285586978873,0.026201325687422356,0.018324169540198363,0.00249898092893795,0.03234063687179961,0.02853101575077448,
sl_bench,DCL(G=1),0.5443650567913348,0.6598394486022079,0.7511785714285714,0.6571434193499996,0.7068429572438061,0.042074844983153656,0.4825639671354919,0.7248990625486109,0.0,0.012796321288423838,0.024372127699984206,0.003413004092991298,0.03325127564233488,0.017168162577161954,0.003576052261394466,0.03395052341135018,0.029198710256833814,0.0
sl_bench,DCL(G=1.5),0.5625678004774373,0.6533489692821941,0.7521071428571429,0.6560127377536108,0.683183957120741,0.04679341221627202,0.48206238144624447,0.7238166150012424,0.059571428571428574,0.016483558050086545,0.02787749156443999,0.004260341559556209,0.03503170667444018,0.016340699125351996,0.0027242658657734508,0.034086235977454575,0.029502708050057634,0.029113331944983136
sl_bench,DCL(G=2),0.5809108208509988,0.6458005044997099,0.75225,0.6527571612847207,0.6730110112924357,0.0679643380582918,0.47984694536848516,0.7212647142482769,0.12039285714285715,0.01984705874796778,0.031309615946185504,0.0047339955941798914,0.0365795273144111,0.0155767218767042,0.004221382633719064,0.03435471622420091,0.0298444484251807,0.04777601732702982
sl_bench,DCL(G=3),0.610669159402182,0.6289123397914819,0.75125,0.643208151134429,0.6677959990788701,0.09992238591787264,0.47319495526713196,0.7135618929306694,0.26,0.024792051486572847,0.03687052281505461,0.004779913862258639,0.03994316210843445,0.015077128014655354,0.007821242368179684,0.03502507437406835,0.030217138638688225,0.03661824744466025
sl_bench,DCL(G=5),0.6431495053333396,0.5973005525642114,0.7505357142857143,0.6204094867987202,0.6712234325278044,0.1329590368014187,0.4591873568096495,0.6897449161425857,0.49771428571428566,0.027067804728441103,0.04506686718499717,0.004101315742091366,0.04615324530680208,0.015082078689980322,0.009231486068789294,0.036443692090249176,0.035001418132041204,0.06963363034116343
sl_bench,DCL-dir(G=1),0.5443650567913348,0.6598394486022079,0.7511785714285714,0.6571434193499996,0.7068429572438061,0.042074844983153656,0.48256396629970233,0.7248990630309644,0.0,0.012796321288423838,0.024372127699984206,0.003413004092991298,0.03325127564233488,0.017168162577161954,0.0035760522613944644,0.03395052436604446,0.02919870999928101,0.0
sl_bench,DCL-dir(G=1.5),0.5441065707178895,0.6598625728483611,0.7521071428571429,0.6571188028435675,0.706094707494531,0.04254528222775829,0.4825679467521547,0.7248769154772308,0.018714285714285718,0.013191419339602566,0.024404832530807906,0.004260341559556209,0.03325822455589608,0.01795685639759159,0.0036652225081309693,0.03395287176282768,0.029180435559666103,0.011581978215648443
sl_bench,DCL-dir(G=2),0.5440926500905191,0.6598813698382642,0.75225,0.6571446782085898,0.7059164017773976,0.04293427033823877,0.48254941966699005,0.7248573604433586,0.02521428571428571,0.013261232513230064,0.024432275515274236,0.0047339955941798914,0.03327479301124538,0.018165813436018818,0.0038513600761115167,0.03393246560190198,0.029154593335476053,0.0174349190724025
sl_bench,DCL-dir(G=3),0.5441896831783486,0.659822422066369,0.75125,0.6570695193056139,0.7058563762085651,0.04325874837759157,0.48251322512094086,0.7248301649957345,0.030428571428571426,0.013164924216822242,0.024371154915568564,0.004779913862258639,0.03322937493982667,0.018236858627100828,0.004034061414155863,0.03389117868966775,0.02911734706255767,0.02218192118710686
sl_bench,DCL-dir(G=5),0.5442803727204988,0.6597853299353051,0.7505357142857143,0.657063521659084,0.7058751193770785,0.04347328213889,0.4824757802566871,0.7248060412060104,0.03342857142857143,0.013041240517830958,0.02434219938810878,0.004101315742091366,0.033215680291741025,0.01821883901691534,0.004160590704568635,0.03385027802987717,0.029086761729164082,0.024205948311798682
sl_bench,DCL-dir-reg(G=1),0.5443650567913348,0.6598394486022079,0.7511785714285714,0.6571434193499996,0.7068429572438061,0.042074844983153656,0.48256396629970233,0.7248990630309644,0.0,0.012796321288423838,0.024372127699984206,0.003413004092991298,0.03325127564233488,0.017168162577161954,0.0035760522613944644,0.03395052436604446,0.02919870999928101,0.0
