dataset,gamma,gamma0,auroc_lo,auroc_hi,wc_risk_incumbent,wc_risk_dcl
mimic_sim,15.854177408078028,2.500000000231466,0.49654696817484834,0.9085103818214634,0.9566355706278098,0.5346182988211203
mimic_sim,16.863127829142506,2.500000000231466,0.4907924024749939,0.9095574194318282,0.9807239083990353,0.5421253881512413
mimic_sim,17.936287254935763,2.500000000231466,0.4851069579209426,0.9105559983529877,1.0050349029845203,0.5495669450643208
mimic_sim,19.077741908330783,2.500000000231466,0.47948354135567983,0.9115079561268363,1.0295454625652425,0.5569376605561964
mimic_sim,20.291838056993928,2.500000000231466,0.4739300305465786,0.9124151331712772,1.0542317952942244,0.5642323591437094
mimic_sim,21.583198562480927,2.500000000231466,0.4684467275014659,0.9132792625392783,1.079069476928204,0.5714460081351005
mimic_sim,22.956740482507495,2.500000000231466,0.4630337924448791,0.9141020443631098,1.1040335226621865,0.5785737273864858
mimic_sim,24.417693793417985,2.500000000231466,0.45769525765079083,0.9148850888020935,1.1290984629255738,0.585610799431785
mimic_sim,25.9716213041408,2.500000000231466,0.452430439086961,0.9156299969073362,1.1542384228465223,0.592552679858747
mimic_sim,27.624439837456094,2.500000000231466,0.44724146780141283,0.9163383899414229,1.1794272050382915,0.5993950077926004
mimic_sim,29.38244275922676,2.500000000231466,0.44213420457157704,0.9170117045183156,1.204638375309089,0.6061336163415272
mimic_sim,31.252323941376254,2.500000000231466,0.43710852277236734,0.917651440091126,1.2298453508465816,0.6127645428546287
mimic_sim,33.2412032498561,2.500000000231466,0.43215812227509387,0.9182590822758492,1.255021490381257,0.6192840388432066
mimic_sim,35.356653654652476,2.500000000231466,0.42728657408186527,0.9188360088416336,1.28014018579046,0.6256885794198619
mimic_sim,37.60673006505749,2.500000000231466,0.42249377558833345,0.9193835836319363,1.3051749545683564,0.6319748721167816
mimic_sim,40.0,2.500000000231466,0.4177844994537064,0.9199030104195586,1.330099532557381,0.6381398649543296
